Anho,Mes,DC,DSB,Lon,Lat,SST,SSS,SSO,Depth,Anch,Sard,Jur,Cab,Sam,Mun,Fvol,Bagr,Pota,Vinc,Camo,Micto,Euph,Pcin,water.type,watermass,num.card.ANC,prof.card.ANC
2010,12,54.59704002,6.148000987,-77.85893672,-11.75029322,NA,NA,NA,NA,2.244085,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,56.20873177,6.811709019,-77.85705,-11.76707794,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,57.81354566,7.303691103,-77.85478333,-11.78379755,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,59.44418093,7.642433857,-77.85256992,-11.80059349,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,61.05770515,7.051101783,-77.8503,-11.81732979,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,62.61678227,6.518102946,-77.84808333,-11.83409492,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,64.18537953,5.598074721,-77.84593333,-11.85084581,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,65.75195432,5.157946824,-77.8438,-11.86764519,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,66.02088896,4.343428542,-77.83542602,-11.87480476,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,64.42909478,2.638057639,-77.82067511,-11.86619178,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,62.80072983,1.304127598,-77.8059196,-11.85755147,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,61.16090393,1.536059846,-77.79117099,-11.84895216,NA,NA,NA,NA,17.463268,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,59.50582223,-1.375909012,-77.7765,-11.84023333,NA,NA,NA,NA,283.801809,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,57.84691663,-2.893553848,-77.76190084,-11.83130042,NA,NA,NA,NA,7.41787,0,0,0,0,0,0,0,0.398579,0,0,0,0,NA,NA,NA,NA,NA
2010,12,56.18363988,-4.184840344,-77.74746912,-11.82220123,NA,NA,NA,NA,41.349565,0,0,0,0,0,0,0,0.244321,0,0,0,0,NA,NA,NA,NA,NA
2010,12,53.01849007,-6.842670817,-77.71966667,-11.80543333,NA,NA,NA,NA,15.688476,0,0,0,0,0,0,0,1.321453,0,0,0,0,NA,NA,NA,NA,NA
2010,12,51.35137101,-8.528076883,-77.70481667,-11.79683333,NA,NA,NA,NA,2.525654,0,0,0,0,0,0,0,2.743273,0,0,0,0,NA,NA,NA,NA,NA
2010,12,49.52110606,-10.28031836,-77.68993333,-11.78838333,NA,NA,NA,NA,102.938498,0,0,0,0,0,0,0,0.42907,0,0,0,0,NA,NA,NA,NA,NA
2010,12,47.64833591,-12.07500243,-77.67496667,-11.78001667,NA,NA,NA,NA,2057.225405,0,0,0,0,0,0,0,3.399384,0,0,0,0,NA,NA,NA,NA,NA
2010,12,45.77951879,-13.71838058,-77.6601,-11.77153333,NA,NA,NA,NA,66.801614,0,0,0,0,4.292693,0,0,1.307136,0,0,0,0,NA,NA,NA,NA,NA
2010,12,43.91196008,-15.40725042,-77.64526875,-11.76300209,NA,NA,NA,NA,166.830265,0,0,0,0,29.77844,0,0,6.12659,0,0,0,0,NA,NA,NA,NA,NA
2010,12,42.04210486,-17.13428002,-77.63044814,-11.75439814,NA,NA,NA,NA,6.859235,0,0,0,0,91.352462,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,40.17099071,-18.88879052,-77.61565,-11.74571667,NA,NA,NA,NA,12.815739,0,0,0,0,190.701165,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,38.30530269,-20.65529093,-77.60097777,-11.73688444,NA,NA,NA,NA,21.555971,0,0,0,0,450.899155,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,36.44367272,-22.44343562,-77.58618333,-11.72836667,NA,NA,NA,NA,125.525625,0,0,0,0,247.714925,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,34.58087184,-24.24288475,-77.57142971,-11.71972971,NA,NA,NA,NA,76.3025,0,0,0,0,431.996232,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,32.71610086,-26.05473267,-77.5566632,-11.71106125,NA,NA,NA,NA,79.025902,0,0,0,0,537.60032,0,44.165516,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,30.85631024,-27.86859061,-77.54199814,-11.70226481,NA,NA,NA,NA,108.234628,0,0,0,0,233.341636,0,9.016095,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,29.00030324,-29.69128496,-77.52720703,-11.69378948,NA,NA,NA,NA,3583.618533,0,0,0,0,225.127624,0,35.863169,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,27.64435105,-31.01768438,-77.51678333,-11.68675,NA,NA,NA,NA,41.651967,0,0,0,0,109.870864,0,36.347898,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,25.78809888,-32.86076459,-77.50154447,-11.67919816,NA,NA,NA,NA,20.068699,0,0,0,0,66.607398,0,48.21718,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,23.93356315,-34.69669583,-77.48677876,-11.67061514,NA,NA,NA,NA,1231.83811,0,0,0,0,53.358164,0,1.653225,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,22.08148217,-36.53604958,-77.47199388,-11.66208027,NA,NA,NA,NA,2116.52919,0,0,0,0,1.569,0,2.8155,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,20.28756297,-38.32322469,-77.45759701,-11.65393333,NA,NA,NA,NA,32.078323,0,0,0,0,0,0,3.341621,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,18.43302859,-40.17629268,-77.4428,-11.64521667,NA,NA,NA,NA,2.457875,0,0,0,0,0,0,2.612254,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,16.61110848,-42.00547847,-77.42831331,-11.63637998,NA,NA,NA,NA,21.038765,0,0,0,0,0,0,2.81268,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,15.26048133,-43.37078576,-77.4176355,-11.62950217,NA,NA,NA,NA,480.439686,0,0,0,0,0,0,25.647995,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,13.42670093,-45.22828942,-77.40270299,-11.62114544,NA,NA,NA,NA,96.166479,0,0,0,0,0,0,10.1091,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,11.59924201,-47.07082766,-77.38765817,-11.6129915,NA,NA,NA,NA,16.968482,0,0,0,0,0,0,1.158975,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,9.797497474,-48.90804003,-77.37272495,-11.60472914,NA,NA,NA,NA,26.854274,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,7.922205507,-50.85558783,-77.35690596,-11.59600476,NA,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,7.405160088,-51.20463934,-77.3479113,-11.61036074,NA,NA,NA,NA,11.855891,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,7.342995674,-51.56516406,-77.33891664,-11.62471672,NA,NA,NA,NA,38.535714,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,7.749703857,-51.95566986,-77.33021667,-11.6392,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,8.336175255,-52.39873432,-77.3215955,-11.65377566,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,9.059147845,-52.92909529,-77.3125865,-11.66898098,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,10.81868835,-51.14737732,-77.32738501,-11.67746734,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,12.53322454,-49.37620634,-77.34215167,-11.68591767,NA,NA,NA,NA,31.361328,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,14.26829467,-47.60569662,-77.35696611,-11.69442204,NA,NA,NA,NA,277.609369,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,16.03327857,-45.85278133,-77.37167187,-11.70301927,NA,NA,NA,NA,8125.042615,0,0,0,0,16.183261,0,137.42942,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,17.83191982,-44.11617078,-77.38626314,-11.7118899,NA,NA,NA,NA,478.739348,0,0,0,0,84.869457,0,38.96745,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,19.62578425,-42.39079897,-77.40086957,-11.72066957,NA,NA,NA,NA,105.342838,0,0,0,0,59.355513,0,80.17585,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,21.41120259,-40.67518471,-77.41550249,-11.72943482,NA,NA,NA,NA,6.088567,0,0,0,0,19.275162,0,2.161952,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,23.21201966,-38.96703071,-77.43019854,-11.73817427,NA,NA,NA,NA,40.664585,0,0,0,0,38.112881,0,4.945053,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,25.01334381,-37.28696246,-77.4447816,-11.7469,NA,NA,NA,NA,393.514403,0,0,0,0,64.009523,0,25.249303,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,26.8304977,-35.59280046,-77.45957391,-11.75551768,NA,NA,NA,NA,20.181241,0,0,0,0,3.731326,0,30.374229,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,28.66103192,-33.87065977,-77.47420339,-11.76443004,NA,NA,NA,NA,211.907527,0,0,0,0,3.266015,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,30.48920083,-32.17421245,-77.48875444,-11.77333555,NA,NA,NA,NA,555.844387,0,0,0,0,25.600539,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,32.32014538,-30.50579989,-77.50322553,-11.78230443,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,34.13713884,-28.81294931,-77.51819076,-11.79050297,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,35.95323401,-27.12731084,-77.53330738,-11.79845295,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,37.65928379,-25.47087338,-77.54838851,-11.80642311,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,39.37248734,-23.83780439,-77.56354089,-11.81447474,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,41.09153241,-22.2495942,-77.5786264,-11.82244213,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,42.80269307,-20.73862313,-77.59347655,-11.8308079,NA,NA,NA,NA,46.391899,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,44.51713542,-19.31060396,-77.60819549,-11.83951215,NA,NA,NA,NA,34.984401,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,46.23823311,-17.97104664,-77.62285859,-11.8482543,NA,NA,NA,NA,31.75321,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,47.9708055,-16.55239036,-77.63754909,-11.85687454,NA,NA,NA,NA,34.780232,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,49.71573988,-15.15307888,-77.65226234,-11.86552407,NA,NA,NA,NA,87.566994,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,51.46631876,-13.87262169,-77.66692901,-11.87427284,NA,NA,NA,NA,28.468538,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,53.22335234,-12.65522276,-77.6815849,-11.88300912,NA,NA,NA,NA,2.033018,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,54.99336363,-11.28902735,-77.69633018,-11.89159685,NA,NA,NA,NA,2.416917,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,56.77321282,-9.815166138,-77.71111702,-11.90016014,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,58.5625239,-8.312770923,-77.72598289,-11.90855982,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,60.35332179,-6.554204603,-77.74078063,-11.91710838,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,62.13959618,-4.894411238,-77.75542967,-11.92589113,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,63.94479672,-3.413743776,-77.77033516,-11.93424258,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,65.74913798,-1.680507895,-77.78538091,-11.94231424,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,67.51871942,0.834897443,-77.80043536,-11.95036081,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2.301787,0,0,0,0,NA,NA,NA,NA,NA
2010,12,69.29227607,2.349702808,-77.81547979,-11.95841312,NA,NA,NA,NA,0,0,0,0,0,0,0,0,22.502465,0,0,0,0,NA,NA,NA,NA,NA
2010,12,71.07569601,4.164522148,-77.83056465,-11.96651044,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2.344216,27.542182,0,27.524429,0,NA,NA,NA,NA,NA
2010,12,72.86418603,6.011980914,-77.84568229,-11.97448937,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4.582614,27.098711,0,633.644347,0,NA,NA,NA,NA,NA
2010,12,74.63520714,7.860578715,-77.86047878,-11.98301211,NA,NA,NA,NA,0,0,0,0,0,0,0,0,6.217532,38.926556,0,123.151718,0,NA,NA,NA,NA,NA
2010,12,76.36742341,9.70099429,-77.87462988,-11.9925566,NA,NA,NA,NA,2.314112,0,0,0,0,0,0,0,3.36335,7.34081,0,23.325532,0,NA,NA,NA,NA,NA
2010,12,78.07544654,11.51436995,-77.88856667,-12.0018,NA,NA,NA,NA,2.116673,0,0,0,0,0,0,0,2.40406,4.238815,0,45.522314,0,NA,NA,NA,NA,NA
2010,12,79.16459175,12.60974818,-77.89798604,-12.00542208,NA,NA,NA,NA,3.824055,0,0,0,0,0,0,0,4.019674,9.616942,0,10.156074,0,NA,NA,NA,NA,NA
2010,12,80.71011362,14.45816759,-77.91241667,-12.01436667,NA,NA,NA,NA,2.47054,0,0,0,0,0,0,0,9.946211,90.429956,0,161.536708,0,NA,NA,NA,NA,NA
2010,12,82.20760612,16.30378151,-77.92688573,-12.02315,NA,NA,NA,NA,2.852898,0,0,0,0,0,0,0,2.353515,3.301903,0,0.239556,0,NA,NA,NA,NA,NA
2010,12,83.84776783,18.15474207,-77.94243333,-12.03001667,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1.797759,12.322729,0,10.36507,0,NA,NA,NA,NA,NA
2010,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2.890371,2.038041,0,12.059155,0,NA,NA,NA,NA,NA
2010,12,85.87295284,20.50328956,-77.96157903,-12.03981882,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4.234131,16.638975,0,4.478021,0,NA,NA,NA,NA,NA
2010,12,84.01373786,18.95859766,-77.94453829,-12.04176667,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1.67714,9.401572,0,4.124147,0,NA,NA,NA,NA,NA
2010,12,82.14677562,17.31073952,-77.92741667,-12.04353333,NA,NA,NA,NA,0,0,0,0,0,0,0,0,3.339283,13.880593,0,4.873947,0,NA,NA,NA,NA,NA
2010,12,80.27610759,15.68246478,-77.91023994,-12.0448,NA,NA,NA,NA,0,0,0,0,0,0,0,0,6.173651,3.928566,0,383.49818,0,NA,NA,NA,NA,NA
2010,12,78.40790347,14.11385548,-77.89308333,-12.04601667,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.618449,0.975943,0,7.843413,0,NA,NA,NA,NA,NA
2010,12,76.53969294,12.62401453,-77.87592419,-12.04718333,NA,NA,NA,NA,0,0,32.400606,0,0,0,0,0,10.520369,14.336099,0,108.100025,0,NA,NA,NA,NA,NA
2010,12,74.67226212,11.25415545,-77.85877419,-12.04842124,NA,NA,NA,NA,0,0,16.77787,0,0,0,0,0,11.360298,13.712967,0,9.189054,0,NA,NA,NA,NA,NA
2010,12,72.80009073,9.840744949,-77.84157076,-12.0494,NA,NA,NA,NA,0,0,3.282711,0,0,0,0,0,9.202337,13.20605,0,52.475892,0,NA,NA,NA,NA,NA
2010,12,70.93425386,8.368633019,-77.82442146,-12.05026667,NA,NA,NA,NA,0,0,7.879108,0,0,0,0,0,4.892402,1.757365,0,87.127089,0,NA,NA,NA,NA,NA
2010,12,69.07146472,7.086763823,-77.8073,-12.05113333,NA,NA,NA,NA,0,0,17.930404,0,0,0,0,0,7.447793,2.649051,0,0,0,NA,NA,NA,NA,NA
2010,12,67.20506093,6.125188731,-77.79015,-12.05215,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1.995176,0,0,0,0,NA,NA,NA,NA,NA
2010,12,65.33436463,4.919202618,-77.77295678,-12.05306667,NA,NA,NA,NA,2.203189,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,63.46641611,4.059857324,-77.75578535,-12.05388333,NA,NA,NA,NA,4.715817,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,61.59800398,3.318000283,-77.73861356,-12.05483333,NA,NA,NA,NA,1.693559,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,59.72529345,2.75838444,-77.72139058,-12.05541522,NA,NA,NA,NA,3.128134,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,57.85140964,1.821117016,-77.70415886,-12.05606667,NA,NA,NA,NA,2.57879,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,55.98286608,1.290110086,-77.68697215,-12.05658333,NA,NA,NA,NA,1.988627,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,NA,NA,NA,NA,NA,NA,NA,NA,5.588912,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,52.5704614,2.224638407,-77.6551717,-12.04743585,NA,NA,NA,NA,3.039702,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,51.03321567,-3.527491618,-77.64045559,-12.03870336,NA,NA,NA,NA,14.957869,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,49.5246874,-5.19129218,-77.62578898,-12.02992005,NA,NA,NA,NA,12.803604,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,48.0266829,-6.958172489,-77.61100169,-12.02126751,NA,NA,NA,NA,134.617056,0,0,0,0,68.695832,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,46.52204648,-8.447779862,-77.5959693,-12.01308421,NA,NA,NA,NA,693.861824,0,0,0,0,356.600681,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,45.04704579,-9.955351826,-77.58095354,-12.00486785,NA,NA,NA,NA,2596.237171,0,0,0,0,69.873735,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,43.63432747,-11.3932932,-77.56615969,-11.99625484,NA,NA,NA,NA,1458.372604,0,0,0,0,17.497555,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,42.27074715,-12.9550007,-77.55145448,-11.98746965,NA,NA,NA,NA,9066.579811,0,0,0,0,23.854232,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,40.8042642,-14.55646424,-77.53698333,-11.9789,NA,NA,NA,NA,7884.669958,0,0,0,0,51.709047,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,38.97176295,-16.25380992,-77.52256667,-11.9698,NA,NA,NA,NA,5500.362533,0,0,0,0,25.466565,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,37.541687,-17.65512643,-77.51205267,-11.960793,NA,NA,NA,NA,244.237974,0,0,0,0,348.70104,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,35.68410808,-19.07630953,-77.49618298,-11.95459149,NA,NA,NA,NA,288.246574,0,0,0,0,203.741939,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,33.84113286,-20.7176754,-77.48133333,-11.94613333,NA,NA,NA,NA,242.475147,0,0,0,0,115.170763,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,31.9955279,-22.39846483,-77.46643333,-11.93766667,NA,NA,NA,NA,158.492643,0,0,0,0,151.528076,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,30.15555812,-24.10591061,-77.45155418,-11.92920418,NA,NA,NA,NA,165.80422,0,0,0,0,71.44714,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,28.32122029,-25.83977426,-77.43671667,-11.92066667,NA,NA,NA,NA,128.921458,0,0,0,0,90.698036,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,26.49890628,-27.5965295,-77.42199569,-11.91197742,NA,NA,NA,NA,98.681104,0,0,0,0,110.156549,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,24.67866894,-29.37494848,-77.40725,-11.90321667,NA,NA,NA,NA,415.489589,0,0,0,0,112.841238,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,22.87142881,-31.15609663,-77.39251667,-11.89455,NA,NA,NA,NA,383.249433,0,0,0,0,373.630887,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,21.07438942,-32.95256821,-77.3778,-11.8858,NA,NA,NA,NA,155.569215,0,0,0,0,372.28053,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,19.29556205,-34.75322889,-77.36311667,-11.87706667,NA,NA,NA,NA,3.047181,0,0,0,0,364.719409,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,17.51203123,-36.53830136,-77.34809738,-11.86893843,NA,NA,NA,NA,1181.404438,0,0,0,0,84.549247,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,15.74378018,-38.33017132,-77.33303333,-11.86086667,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,13.9910549,-40.13146096,-77.31786667,-11.85286667,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,12.29276164,-41.9409808,-77.30288401,-11.84465068,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,10.65429158,-43.75664406,-77.28795,-11.83636667,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,9.036746512,-45.58590984,-77.27308333,-11.82788333,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,7.240744828,-47.4292857,-77.25859473,-11.81884017,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,5.37098433,-49.27521245,-77.24408211,-11.80981545,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,6.614400317,-49.2746191,-77.26341968,-11.78970683,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,8.012876344,-49.1343166,-77.2766,-11.77905,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,9.010668197,-49.77710189,-77.28455,-11.76433333,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,11.42166258,-48.82263806,-77.3061536,-11.75803453,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,12.90527625,-47.0689762,-77.32064154,-11.76700547,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,14.37152505,-45.3122477,-77.33498333,-11.77621667,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,15.90230461,-43.56067578,-77.34916667,-11.78558333,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,17.49481133,-41.81448898,-77.36336667,-11.79498333,NA,NA,NA,NA,0,0,0,0,0,28.723498,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,19.1471915,-40.08313184,-77.37768159,-11.80426229,NA,NA,NA,NA,425.279867,0,0,0,0,50.121462,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,20.87652454,-38.43067837,-77.39255,-11.81248333,NA,NA,NA,NA,1159.877191,0,0,0,0,109.316545,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,22.64241735,-36.80907842,-77.40761667,-11.82046667,NA,NA,NA,NA,1735.34266,0,0,0,0,141.210401,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,24.42830059,-35.21421627,-77.42275,-11.82838333,NA,NA,NA,NA,142.61798,0,0,0,0,328.309899,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,26.21054215,-33.66870945,-77.43778333,-11.83613333,NA,NA,NA,NA,0,0,0,0,0,348.950208,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,28.00842236,-32.06443538,-77.45268822,-11.84465244,NA,NA,NA,NA,0,0,0,0,0,387.092177,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,29.80199095,-30.42450457,-77.46743333,-11.85326667,NA,NA,NA,NA,0,0,0,0,0,337.873273,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,31.60342975,-28.79890082,-77.48212399,-11.86204533,NA,NA,NA,NA,3515.146956,0,0,0,0,83.821302,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2010,12,33.40253086,-27.20016016,-77.49668411,-11.87093411,NA,NA,NA,NA,1466.424357,0,0,0,0,9.066767,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
