DC,DSB,Lon,Lat,SST,SSS,Anch
78.83765741,34.52098541,-77.847705,-12.332205,18.36162757,34.99868551,5
76.96222138,32.62737719,-77.83250164,-12.32383333,18.37477473,34.99692576,1
75.09805414,30.73975313,-77.81751616,-12.31516667,18.38550347,34.99517348,2
73.24446104,28.87026544,-77.80236417,-12.30716667,18.39286259,34.99341614,0
71.36886626,26.98403695,-77.78685261,-12.29951928,18.39732896,34.99162594,0
70.03590382,25.64915034,-77.77566667,-12.2945,18.39868463,34.99034528,0
68.49905438,24.04835261,-77.76441792,-12.28433333,18.40124723,34.98890737,0
66.62707986,22.1535658,-77.74916707,-12.2760004,18.39141053,34.98685956,0
64.7707463,20.27491965,-77.73399657,-12.26782991,18.39019849,34.98456135,0
62.92118458,18.39907744,-77.71895227,-12.25945227,18.38692627,34.98202076,0
61.08095654,16.53049357,-77.70400542,-12.25100542,18.38122885,34.97960612,0
59.24039197,14.66090839,-77.68904091,-12.24254091,18.37282718,34.97798883,0
57.40745634,12.79786692,-77.67415333,-12.234,18.36195853,34.97631875,0
55.5662707,10.92690604,-77.65920083,-12.22533333,18.34842093,34.97458264,0
53.71677115,9.048976615,-77.64426497,-12.21626497,18.3326235,34.97275145,0
51.84891988,7.165081648,-77.62912083,-12.20716667,18.31354104,34.97085355,0
50.00713813,5.332185054,-77.61400458,-12.19866667,18.26259476,34.96897769,0
48.12561159,3.500309683,-77.59823051,-12.191,18.16613671,34.96711824,0
46.24548683,1.851151816,-77.58249223,-12.18316667,18.07064829,34.9651936,205
44.37757023,1.385373921,-77.56680292,-12.17546958,17.9759059,34.96324285,4677
42.53787141,-2.521475451,-77.55133375,-12.16783333,17.88309397,34.96126816,6488
40.73192416,-3.937852058,-77.53615789,-12.16015789,17.79278571,34.95926205,9270
38.85968111,-5.68378723,-77.52040833,-12.152075,17.69977397,34.95711682,1459
37.06130619,-7.453769356,-77.50524167,-12.14424167,17.61082346,34.95499811,998
35.26893332,-9.136344195,-77.49015333,-12.136,17.52323567,34.95278019,138
33.39197925,-10.45752474,-77.47425083,-12.1274175,17.38151739,34.95040676,363
31.64155094,-11.78202493,-77.45930792,-12.1195,17.21722583,34.94815144,194
29.89919305,-13.95193737,-77.44534074,-12.104,17.04310087,34.94475572,129
28.20022541,-15.58547109,-77.43058478,-12.09466667,16.88453569,34.9421826,71
26.49593755,-17.15444473,-77.41546417,-12.0862975,16.72891656,34.93968224,71
24.80380166,-18.66460505,-77.40021269,-12.07787935,16.57549248,34.93756358,78
23.07828048,-20.27927439,-77.38437676,-12.06937676,16.42037873,34.93638277,9
21.44038799,-21.82898237,-77.36908459,-12.06183333,16.27530982,34.93534775,14
19.78210418,-23.4037092,-77.35329229,-12.05483333,16.13009134,34.93440431,19
18.18331718,-24.99528238,-77.33766873,-12.04800207,15.98951922,34.93348376,5
16.67255624,-26.66167513,-77.32223625,-12.04056958,15.91762152,34.9324608,5
15.17596359,-28.53871247,-77.30577583,-12.03180458,15.84507062,34.93123057,13
13.95811067,-30.30372606,-77.29083504,-12.02333419,15.77094204,34.93002728,7
12.90016376,-32.06920098,-77.27595681,-12.01495681,15.69033219,34.92883558,5
12.0422688,-33.85436218,-77.26104564,-12.0065,15.60240536,34.92762849,7
11.44773125,-35.68890118,-77.24600042,-11.99766708,15.5054445,34.92635864,7
10.41719932,-37.48224457,-77.23116667,-11.98907458,15.42443574,34.92512273,6
8.861160049,-39.24371509,-77.21644167,-11.9805,15.35874069,34.92388566,2
7.040853653,-41.09976791,-77.20091989,-11.97158655,15.29177911,34.9237325,1
5.55493773,-43.80824915,-77.19183333,-11.94704553,15.26569634,34.92316232,39
5.600296746,-44.80337479,-77.19633333,-11.93087897,15.27926123,34.92267984,30
6.563706969,-45.24992684,-77.20924684,-11.91475316,15.33174089,34.92213203,45
7.263799608,-45.4226312,-77.22037552,-11.90162448,15.37416721,34.92169354,2
6.827285259,-45.15039693,-77.2311775,-11.88865583,15.41296503,34.92127348,0
6.877588735,-44.9842119,-77.24305083,-11.87366667,15.45272682,34.92080636,0
7.289640984,-44.94152113,-77.25341542,-11.86025125,15.48488188,34.9204022,0
8.118615907,-44.97774875,-77.26428583,-11.84621417,15.53888561,34.91999124,0
9.226642852,-45.09165373,-77.27483333,-11.83262604,15.61558101,34.91960507,0
9.801518656,-45.29131777,-77.28520658,-11.81912675,15.68645322,34.91923344,0
10.39613868,-45.55821169,-77.29574917,-11.80558417,15.75289899,34.91887146,0
10.45234264,-46.61912631,-77.29883333,-11.78986435,15.80348452,34.91849813,0
9.89073295,-48.25226185,-77.29362531,-11.77479198,15.83454366,34.91816771,0
9.829656465,-48.42457524,-77.2929275,-11.77333333,15.8373266,34.91813595,63
11.43660766,-46.63601223,-77.30813606,-11.78180273,15.84468626,34.91828345,10
13.11808658,-44.86399125,-77.32337365,-11.79016667,15.85692192,34.91841809,3
14.83599487,-43.10554875,-77.33845436,-11.79862103,15.88729954,34.91854494,4
16.59778086,-41.34772886,-77.35357962,-11.80716667,15.98083055,34.91866314,0
18.40489289,-39.58292549,-77.36884833,-11.81583333,16.08621128,34.91877263,0
20.21309173,-37.84474788,-77.38393204,-11.8245,16.20120234,34.91887231,1
22.08272534,-36.09688822,-77.39944959,-11.83316667,16.33078599,34.91895909,3
24.0248462,-34.40087334,-77.41578736,-11.841,16.47773806,34.92052393,1
25.98905355,-32.80266549,-77.43256292,-11.84789625,16.63750656,34.92286786,1
27.8794827,-31.29545693,-77.44864971,-11.85466667,16.79323079,34.92506011,7
29.75010397,-29.80988126,-77.46456187,-11.86133333,16.93556324,34.92717267,35
31.67837532,-28.23371513,-77.48085667,-11.8685,17.06984858,34.92927842,9
33.62058189,-26.7040449,-77.49728606,-11.87561939,17.16787245,34.93134056,10
35.47644709,-25.29277421,-77.51320332,-11.88236999,17.2660724,34.93328174,0
37.28775836,-23.8294559,-77.52885,-11.89035,17.36573533,34.93511709,0
39.09245429,-22.20969072,-77.54421833,-11.89902583,17.46738292,34.93684175,0
40.83518762,-20.54011645,-77.55886866,-11.90786866,17.56815245,34.93840894,0
42.63216794,-18.7438118,-77.57383083,-11.91716417,17.6751106,34.93993316,0
44.56927779,-16.84883657,-77.58988833,-11.927,17.79421759,34.94149253,0
46.46927022,-15.03599741,-77.60553746,-11.93666667,17.91476666,34.94293039,0
48.31473152,-13.41134973,-77.620885,-11.94516667,18.03503589,34.94430086,462
50.23337209,-11.76195437,-77.63697375,-11.95330708,18.13974575,34.94569675,2718
52.09636102,-10.14378939,-77.65262028,-11.961,18.2388316,34.94699912,1187
53.9578557,-8.630008841,-77.66818208,-11.96884875,18.33518393,34.94822241,728
55.91158431,-7.141420986,-77.68450917,-11.97700917,18.43360069,34.94944151,661
57.79021729,-5.526392583,-77.7000925,-11.98516667,18.52528141,34.95138755,2784
59.66980877,-4.195810933,-77.71570781,-11.99316667,18.61452968,34.95586232,1939
61.24412769,-2.442021589,-77.731,-12.00116667,18.69602358,34.96234809,1526
62.78824047,1.150668994,-77.74630461,-12.00930461,18.77257265,34.96861209,614
64.34107645,-1.608622218,-77.76150875,-12.01734208,18.84405747,34.974595,964
65.88840766,2.814325448,-77.77651625,-12.0255,18.8759468,34.98027829,10
67.46662872,4.521908377,-77.7916722,-12.0338361,18.90301509,34.98578081,155
69.07015663,6.361597003,-77.80693066,-12.04243066,18.92818643,34.99107656,35
71.0053433,8.53497731,-77.82512667,-12.05179333,18.95682357,34.99706935,25
72.58241074,10.45119291,-77.83987417,-12.06137417,18.97550979,35.00164015,8
74.1480936,12.33960867,-77.85436708,-12.07083333,18.99181001,35.00586533,0
75.74821844,14.184218,-77.86907625,-12.07933333,19.00804627,35.00993969,0
77.40050313,16.07474681,-77.88415873,-12.08799206,19.02290469,35.01387116,0
79.07384758,17.97567004,-77.89933333,-12.09665357,19.03602934,35.01757684,0
80.83188155,19.90394825,-77.91521875,-12.10471875,19.03261786,35.02128052,0
82.52891645,21.76131662,-77.93048083,-12.1125,19.01882062,35.02460289,0
84.26440514,23.63957138,-77.94603792,-12.12016667,19.00466794,35.02778724,0
86.03613166,25.49133581,-77.96188083,-12.12766667,18.99025901,35.03083719,0
87.90260816,27.24011823,-77.97876866,-12.13226866,18.98109105,35.03436758,0
89.74868666,29.03828107,-77.99539011,-12.13766667,18.96769948,35.03754623,0
91.56192564,30.81669716,-78.01169292,-12.143,18.94951602,35.04047661,0
93.24090003,32.70061941,-78.02638986,-12.15205653,18.91931043,35.04154816,0
94.91443789,34.60214512,-78.04091164,-12.16162248,18.88808927,35.0424162,0
96.59673619,36.502846,-78.05543962,-12.17116667,18.85149305,35.04321555,0
98.27568569,38.38577156,-78.06988333,-12.18055,18.80976724,35.04395837,0
100.0024743,40.26222327,-78.08480542,-12.18916667,18.76962177,35.04487349,0
101.8075449,42.12570721,-78.10060458,-12.19633333,18.73312831,35.04618204,0
103.6054988,43.9748586,-78.11633333,-12.20333333,18.69673033,35.04745382,0
105.4292084,45.85370713,-78.13225208,-12.2105,18.6590764,35.04866302,0
107.2493284,47.72011927,-78.14814167,-12.217475,18.6215827,35.04984934,0
109.0719303,49.58516787,-78.16404386,-12.22437719,18.58381365,35.05099529,0
110.9449441,51.52352211,-78.18028624,-12.23195291,18.54280794,35.05198266,0
112.7604752,53.40294196,-78.196,-12.23933333,18.51139222,35.05286322,0
114.574183,55.28481714,-78.21165327,-12.24683333,18.49478361,35.05364308,0
116.3842951,57.17728524,-78.22718705,-12.25468705,18.47714917,35.05425407,0
118.2066778,59.08366585,-78.24278717,-12.26266667,18.45944537,35.05477905,0
120.0215145,60.98234514,-78.25828746,-12.27066667,18.44193797,35.0552167,0
121.803615,62.87750782,-78.27332824,-12.27932824,18.42571885,35.05534625,0
123.6211046,64.80754743,-78.28863494,-12.28816667,18.42713349,35.05678969,0
125.3996256,66.69412512,-78.30357995,-12.29683333,18.42683182,35.05914095,0
127.152678,68.55591286,-78.31825693,-12.3055,18.42475794,35.06146146,0
128.9361734,70.43183743,-78.33324696,-12.31391363,18.42224362,35.06384599,0
130.8038925,72.40442655,-78.34885875,-12.323,18.43353191,35.06623747,0
132.7748812,74.46579981,-78.36540894,-12.33212114,18.44382737,35.06867433,0
134.5443895,76.32756532,-78.38016458,-12.34066458,18.45025398,35.07075475,0
136.4204403,78.30093619,-78.39577239,-12.34977239,18.45471598,35.07286158,0
138.2452555,80.20148963,-78.41104115,-12.35816667,18.45788444,35.07484389,0
140.0465964,82.06578367,-78.42616464,-12.36616667,18.45964867,35.07673236,0
141.9353969,84.0037723,-78.44211438,-12.37411438,18.4604871,35.07865401,0
143.8344729,85.94763087,-78.45816426,-12.3819988,18.45953974,35.08050652,0
145.0698457,87.25274638,-78.46829497,-12.38833333,18.45459989,35.08156985,0
146.9418718,89.20233981,-78.48382417,-12.3971575,18.46006937,35.08316128,0
148.7650694,91.09056567,-78.499,-12.40548542,18.47513101,35.08464409,0
150.6488877,93.00979766,-78.51490792,-12.41316667,18.49317453,35.08617168,0
152.5224853,94.91579125,-78.53073833,-12.42073833,18.51190969,35.08761512,0
154.3914025,96.81386011,-78.54654264,-12.4282093,18.53502832,35.08898217,0
156.2672965,98.71723274,-78.56240939,-12.43566667,18.55442094,35.09027813,0
158.1885134,100.6722278,-78.57859845,-12.4435,18.56966842,35.09149984,0
160.0562424,102.5737886,-78.59431458,-12.45116667,18.58031772,35.09259885,0
161.8978531,104.4499955,-78.60978642,-12.45878642,18.58672304,35.09359493,0
163.7471837,106.3153388,-78.625485,-12.46583333,18.58784018,35.09393723,0
165.7086747,108.2972313,-78.64209601,-12.47342934,18.58235597,35.0934616,0
167.659483,110.2671498,-78.65861965,-12.48095298,18.57486815,35.09288012,0
169.5830523,112.2063884,-78.67493647,-12.4882698,18.56577994,35.09221042,0
171.5018435,114.1400462,-78.69121417,-12.4955475,18.55475733,35.09143863,0
172.4342933,114.7324862,-78.70265519,-12.48667815,18.5977867,35.09270687,0
172.8529119,114.6947013,-78.71083333,-12.47141812,18.66339329,35.09489718,0
172.9506421,114.6075777,-78.71823208,-12.45603583,18.73065726,35.09719727,0
172.1826686,114.528731,-78.72578947,-12.43987719,18.80312112,35.09971631,0
171.4624363,114.481991,-78.733,-12.42439125,18.87448001,35.1022318,0
170.7518101,114.4506198,-78.74000983,-12.40899017,18.92708256,35.10482527,0
169.9609174,114.3237635,-78.7465,-12.39285097,18.97150564,35.10760145,0
169.0762321,114.0890896,-78.75183333,-12.37641792,19.0141217,35.11044766,0
168.1849138,113.8727631,-78.75716667,-12.35967708,19.05665462,35.11342107,0
167.3419574,113.7037539,-78.76245884,-12.3433745,19.09941464,35.11640084,0
166.505639,113.57755,-78.76803792,-12.32662875,19.14573996,35.11955383,0
165.8207178,113.6066196,-78.7745,-12.31070583,19.1920292,35.12273322,0
165.1885338,113.7054789,-78.78130208,-12.29486458,19.23874091,35.12602381,1
164.5964638,113.8500757,-78.78816667,-12.27923137,19.28505478,35.12960959,1
163.151681,112.7321873,-78.781425,-12.267,19.28253225,35.13177199,1
161.2431456,110.8440429,-78.76609667,-12.25804833,19.26274624,35.13230911,1
159.4202935,109.0429947,-78.75147208,-12.24947208,19.2551477,35.13284084,0
157.5472676,107.2003604,-78.73654228,-12.24054228,19.25575047,35.13343575,0
155.7154007,105.3978182,-78.72191057,-12.23183333,19.25849426,35.13401982,0
153.8335902,103.5532852,-78.70695812,-12.22279146,19.26375716,35.1346615,0
151.8866522,101.63946,-78.69137956,-12.21354623,19.27141607,35.13530086,0
149.9924477,99.77133701,-78.6761075,-12.20466667,19.28099381,35.13589596,0
148.1277755,97.91702443,-78.66083333,-12.19617432,19.29216478,35.13641025,0
146.292887,96.07644701,-78.6455625,-12.1880625,19.30479208,35.13684511,0
144.4352958,94.20287907,-78.62994583,-12.18,19.3193976,35.13724498,0
142.6111204,92.35682495,-78.61451154,-12.17216667,19.33055232,35.13742485,0
140.6460018,90.36877097,-78.59787734,-12.16371068,19.32269369,35.13687087,0
138.8436949,88.54577333,-78.58261,-12.15594333,19.31751407,35.13638762,0
136.9915889,86.66905452,-78.56686,-12.148,19.31401153,35.13589582,0
135.192253,84.84198195,-78.5514925,-12.14032583,19.31234761,35.13542026,0
133.3745584,83.02677576,-78.53633875,-12.13216667,19.30277072,35.13512002,0
131.4983088,81.14984993,-78.52062625,-12.12379292,19.2823406,35.1348122,0
129.6835335,79.33977987,-78.50546531,-12.11563198,19.26541978,35.13455938,0
127.8765343,77.53864438,-78.49035125,-12.1075,19.25128496,35.13432997,0
126.0238226,75.6923961,-78.47482417,-12.09916667,19.23948208,35.13411349,0
124.1481349,73.80108601,-78.45880125,-12.091,19.22383387,35.13380561,0
122.3580603,71.98493219,-78.44334565,-12.08333333,19.21154824,35.13347824,0
120.5919259,70.20173865,-78.42816667,-12.07566667,19.20245154,35.13321422,0
118.7830406,68.37359621,-78.41256292,-12.06783333,19.1959875,35.13295358,0
117.0360385,66.59549812,-78.39744418,-12.06027751,19.19250954,35.13271448,0
115.217252,64.73353331,-78.38170417,-12.05237083,19.19191348,35.13249937,0
113.3782612,62.86280095,-78.36589862,-12.04423195,19.19474911,35.13235994,0
111.545344,60.99320221,-78.35004774,-12.03616667,19.20053126,35.13221909,0
109.6320878,59.04688164,-78.33351792,-12.02768458,19.21004204,35.13211733,0
107.8038322,57.19017001,-78.3177095,-12.01954283,19.23244385,35.13205311,0
106.0338395,55.39181187,-78.30234503,-12.01166667,19.25637883,35.13095682,0
104.2836008,53.61815962,-78.28714875,-12.00383333,19.28174986,35.12956739,0
102.5021291,51.80002998,-78.27148125,-11.99598125,19.30894944,35.12801061,0
100.7323042,50.01366114,-78.25606189,-11.988,19.31839147,35.12647859,0
98.93970272,48.21500125,-78.24047542,-11.97983333,19.32179494,35.12488343,0
97.02184492,46.27958429,-78.22358415,-11.97120874,19.32492926,35.12154651,0
95.29937122,44.54097427,-78.20831333,-11.96348,19.32723017,35.11849884,0
93.55256925,42.78357692,-78.19277958,-11.95561292,19.32902488,35.11537398,0
91.8217763,41.11391688,-78.17796375,-11.94729708,19.32248379,35.11242536,0
90.03916819,39.41217563,-78.1627113,-11.93866667,19.31495986,35.10936781,0
88.28682406,37.75261144,-78.1476575,-11.93016667,19.30853103,35.10632217,0
86.54378154,36.09703685,-78.13243542,-11.92183333,19.30309661,35.10319891,0
84.1319779,33.91780692,-78.1128382,-11.90917153,19.29718658,35.09925809,0
82.40388732,32.28189431,-78.09806958,-11.90056958,19.29410824,35.09619795,0
80.64670987,30.63713576,-78.08297382,-11.89180715,19.29197217,35.09304106,0
78.89582154,29.03507165,-78.06797125,-11.88297125,19.29085494,35.08988375,0
77.15922623,27.48734638,-78.05311341,-11.87411341,19.29075733,35.08673576,0
75.43075062,25.97377948,-78.03815997,-11.86532663,19.29305721,35.0835331,0
73.73099311,24.50105515,-78.02313875,-11.85680542,19.29715524,35.08027258,0
72.08479285,23.09449249,-78.00826161,-11.84866667,19.29792614,35.07655375,0
70.40245165,21.530044,-77.99285897,-11.84035897,19.29416472,35.07097486,0
68.81649987,20.02256453,-77.9776555,-11.83282216,19.29162857,35.06544134,0
67.34351769,18.46460239,-77.96173833,-11.82673833,19.29104797,35.05956079,0
65.95596311,16.9204851,-77.94561667,-11.82145,19.29161946,35.05356448,0
64.31100394,15.60827172,-77.92990292,-11.81306958,19.29017957,35.04789746,0
62.79117943,14.12472149,-77.91441937,-11.80566667,19.28998672,35.04227528,0
61.29011193,12.29845811,-77.89881417,-11.79831417,19.26727754,35.03661018,0
59.8107146,10.40833607,-77.883126,-11.791,19.21112286,35.03091784,0
58.34673854,8.505261155,-77.86732149,-11.78365482,19.15429618,35.02518915,0
56.86952,6.616178013,-77.85192272,-11.77575606,19.09811326,35.0196559,0
55.42975222,4.740930128,-77.83660917,-11.7679425,19.04198967,35.01415836,294
53.9129173,2.805518977,-77.82079259,-11.75979259,18.98366523,35.00849252,686
52.30241448,0.914786036,-77.80504703,-11.75138036,18.92506287,35.00287715,2368
49.77394068,-2.285935594,-77.78066667,-11.73756083,18.83305149,34.99424457,992
48.15839141,-4.134305444,-77.76610902,-11.72877569,18.77728257,34.98913114,708
46.47535529,-6.102508182,-77.75040708,-11.71983333,18.6489551,34.98359314,357
44.92176469,-8.006545741,-77.73460682,-11.71216667,18.49891632,34.97794997,396
43.38898046,-9.910010926,-77.71836125,-11.70533333,18.3297598,34.97209258,550
41.90942628,-11.76971466,-77.70235917,-11.699,18.15894293,34.96756108,1515
40.41281108,-13.63067626,-77.686305,-11.69283333,17.98704318,34.96513677,1006
38.93236331,-15.50503921,-77.67023956,-11.6865,17.81304322,34.96266734,325
37.38571321,-17.38592662,-77.654485,-11.679485,17.63758492,34.96023149,344
35.74186356,-19.33000052,-77.63850208,-11.67166667,17.45495603,34.95736172,47
34.13418729,-21.20161393,-77.62312381,-11.66412381,17.27761944,34.95445807,32
32.56254636,-23.08993869,-77.6074425,-11.65683333,17.14262491,34.95158569,45
30.90468034,-25.13599846,-77.59041892,-11.649,17.01107054,34.94855555,24
29.20556079,-27.08044209,-77.57462542,-11.64081271,16.88939692,34.94581553,18
27.54467209,-28.96961678,-77.55929461,-11.63283333,16.77526247,34.94323867,19
25.88725621,-30.84095354,-77.54444792,-11.62428125,16.66580078,34.94082186,35
24.18334798,-32.76108616,-77.52904605,-11.61583333,16.55800871,34.93840237,38
22.54247431,-34.63158413,-77.51401083,-11.60766667,16.45716406,34.93612388,15
20.90801791,-36.50051744,-77.4988661,-11.5995,16.35984653,34.93391119,10
18.95259346,-38.48823253,-77.48283417,-11.59066667,16.26084045,34.93166334,4
17.065801,-40.39336666,-77.4674475,-11.58228083,16.22288417,34.92959296,5
15.22230152,-42.26635629,-77.45229219,-11.57412552,16.21741272,34.92763511,6
13.39308882,-44.13264318,-77.43724042,-11.56590708,16.21917336,34.9257771,11
11.48523783,-46.10072948,-77.421335,-11.55733333,16.22154046,34.92389934,13
9.695773726,-47.94432306,-77.40650248,-11.54916914,16.21975169,34.92223864,20
7.907882319,-49.81011283,-77.39136518,-11.54119851,16.21473649,34.92240589,38
5.986466651,-51.8721312,-77.37466667,-11.53233333,16.20479414,34.92280725,23
6.117198785,-51.06606756,-77.3879697,-11.52166667,16.1818747,34.92332545,24
6.668479835,-50.20642377,-77.40191436,-11.51075231,16.16290739,34.92385605,21
6.702888604,-49.34038704,-77.416,-11.49991895,16.14871464,34.92566738,14
6.540304304,-48.02222818,-77.42951375,-11.48948625,16.13942727,34.92767537,12
6.366012373,-46.67003427,-77.44317625,-11.479,16.13446401,34.92960712,9
6.192251417,-45.33539312,-77.45700917,-11.4686575,16.13408362,34.93145679,6
6.068884145,-44.0733646,-77.4705431,-11.45833333,16.13783047,34.93317871,7
5.755731758,-42.84646404,-77.48416293,-11.44800374,16.16221611,34.93481561,7
5.566542645,-41.59259778,-77.49791563,-11.43758437,16.20545792,34.93637246,4
5.348952232,-40.34004783,-77.51164327,-11.42719007,16.24668175,34.93783046,5
5.113692976,-39.15394648,-77.52523208,-11.41676792,16.2399363,34.93918029,9
4.894213953,-37.98578244,-77.53926458,-11.40606875,16.22748195,34.94047426,6
4.515869483,-36.89943815,-77.553305,-11.39486167,16.20856103,34.94166682,10
4.162533488,-35.91157799,-77.56696833,-11.38403167,16.18693784,34.94272646,17
3.853075994,-34.91203056,-77.58170647,-11.37279353,16.16225628,34.94386851,7
3.463525743,-33.9794446,-77.59524917,-11.36233333,16.13522661,34.94620733,0
3.35974249,-32.89167646,-77.60883333,-11.35466667,16.12248891,34.94819963,0
5.247166622,-30.68259145,-77.62701058,-11.36417724,16.26069599,34.94839106,0
6.711529668,-28.80861244,-77.64237643,-11.37233333,16.42269114,34.94853831,0
8.155196087,-26.95514519,-77.6574764,-11.38014306,16.58027275,34.94977945,0
9.637859226,-25.09060869,-77.67267625,-11.388,16.7385782,34.95130304,0
11.03025166,-23.23268916,-77.6878325,-11.39583333,16.89613309,34.95290205,0
12.55930488,-21.37576831,-77.70292667,-11.40383333,17.05401583,34.95458421,0
14.2129453,-19.42880069,-77.71899502,-11.41166667,17.21744659,34.9574136,0
15.8652508,-17.5590342,-77.73445136,-11.41916667,17.37414276,34.96076838,960
17.55261788,-15.67160399,-77.7501625,-11.4265,17.53130807,34.96433607,2267
19.30049784,-13.73752857,-77.76634875,-11.43383333,17.67748515,34.96817502,1039
21.05660134,-11.8159938,-77.78255292,-11.44083333,17.82104515,34.97216301,144
22.75167341,-9.956806485,-77.79845421,-11.447,17.95594418,34.97615906,1740
24.47750038,-8.090760183,-77.81443625,-11.45316667,18.08839054,34.98032315,1755
26.27777319,-6.230176484,-77.83009167,-11.460425,18.2191103,34.98472967,2219
28.63730784,-3.843205115,-77.8505,-11.46983333,18.38412911,34.99072769,60
30.45790822,-2.116417451,-77.86620099,-11.477,18.5068878,34.99553068,62
32.28681253,-1.209226486,-77.8815,-11.48466667,18.62484076,35.00050558,19
34.11895195,2.345406508,-77.8965825,-11.4925825,18.73838787,35.00565804,22
35.9695408,4.075219249,-77.91176417,-11.5005975,18.81252774,35.01103981,228
37.81971921,5.783368409,-77.92685292,-11.50868625,18.83611851,35.01660148,206
39.69700674,7.59430626,-77.94217667,-11.51684333,18.85819104,35.02242843,327
41.65430444,9.513328276,-77.95808039,-11.52541372,18.87938907,35.02870509,559
43.49680351,11.33864022,-77.97308271,-11.53341604,18.89747359,35.03479694,1486
45.37500314,13.09492438,-77.98829067,-11.54166667,18.91426116,35.04119823,1733
47.27001735,14.86046423,-78.00356667,-11.55006667,18.92947436,35.04785418,0
49.13474311,16.61746106,-78.01848083,-11.55848083,18.94282774,35.05405279,0
51.05669591,18.30753214,-78.03390448,-11.56707114,18.95462716,35.05992992,0
52.99684196,20.04802402,-78.04937333,-11.57587333,18.96626978,35.06599536,0
54.94220423,21.82102006,-78.06480395,-11.58480395,18.97191003,35.07220901,0
56.81376757,23.5365743,-78.07961111,-11.59344444,18.97624235,35.07830534,0
58.72062733,25.19911094,-78.09463444,-11.60233333,18.97960039,35.08464256,0
60.59494155,26.85213499,-78.10926375,-11.61126375,18.98200784,35.0910144,0
62.47630072,28.54306461,-78.1239925,-11.62016292,18.98315445,35.09751204,0
64.35087585,30.28213024,-78.13903625,-11.6285,18.98241399,35.10400715,0
66.23772196,32.05413383,-78.15424536,-11.63678935,18.98040038,35.11063453,0
68.12285103,33.83620343,-78.16942338,-11.64509005,18.97728375,35.11736642,0
69.98528389,35.58257817,-78.1845,-11.65316667,18.97294566,35.12409943,0
71.89575001,37.36249338,-78.20004167,-11.66133333,18.98187152,35.13109097,0
73.74978115,39.09755636,-78.21506917,-11.66933333,18.9980796,35.13799375,0
75.66892337,40.95744368,-78.23125792,-11.67666667,19.01419303,35.14505447,0
77.5889649,42.84210696,-78.24766667,-11.68366667,19.02976779,35.14891377,0
79.41235433,44.64303503,-78.26333333,-11.69016667,19.04408853,35.15257205,0
81.26361668,46.52064335,-78.27983377,-11.69583333,19.05811145,35.1564951,0
83.08444024,48.31362413,-78.29533333,-11.7025,19.07156277,35.16005453,0
84.91628282,50.12183,-78.31094275,-11.70916667,19.08464977,35.16362143,0
86.78192681,51.96440693,-78.32681458,-11.71598125,19.10194023,35.16302799,0
88.62718935,53.78115208,-78.34239463,-11.72289463,19.12155417,35.16134634,0
90.49656638,55.59477696,-78.35774393,-11.73057727,19.14170453,35.1598243,0
92.37166042,57.4165024,-78.37312083,-11.73831042,19.16018933,35.15849501,0
94.27278425,59.26967616,-78.38875083,-11.74608417,19.17712503,35.15734837,0
96.21174448,61.15455335,-78.4045576,-11.75422426,19.19262044,35.15639224,0
98.10108897,62.9812992,-78.41974458,-11.7625,19.20597487,35.15567755,0
99.96958021,64.78589345,-78.43467116,-11.77083333,19.21738948,35.15518236,0
101.8491042,66.61246143,-78.44982,-11.779,19.22701708,35.15488262,0
103.9258727,68.66576818,-78.46711833,-11.78711833,19.23556378,35.15473836,0
105.8422473,70.52723938,-78.48245423,-11.79562089,19.23794255,35.15488056,0
107.7765278,72.40767183,-78.49790917,-11.8042425,19.23497111,35.15524705,0
109.6557037,74.24101592,-78.51299698,-11.8125,19.23082603,35.1558055,0
111.5841375,76.12132677,-78.52841446,-11.82108112,19.2253174,35.15660395,0
113.4822667,77.97824035,-78.54366667,-11.82940236,19.21863313,35.15759226,0
115.377186,79.83097943,-78.55883333,-11.83780708,19.21072355,35.15880011,0
117.2914895,81.70356547,-78.57413358,-11.84633333,19.20146864,35.16023983,0
119.1705488,83.53078911,-78.58917147,-11.85467147,19.19367176,35.16186022,0
121.0616595,85.3680316,-78.6042771,-11.86311043,19.19219972,35.16370796,0
122.9387359,87.19488325,-78.61928958,-11.87145625,19.19195314,35.1658469,0
124.8049297,89.01066704,-78.63416667,-11.87983333,19.19715402,35.16893804,0
126.687371,90.85930682,-78.64946778,-11.88780111,19.20152292,35.17195158,0
128.5678224,92.71020634,-78.66480947,-11.89566667,19.20529282,35.17489664,0
130.4289173,94.54242577,-78.67997708,-11.90347708,19.20851915,35.17775845,0
132.3242409,96.41724989,-78.69558354,-11.91116667,19.21111221,35.18059298,0
134.2005817,98.27251737,-78.711,-11.91883333,19.21319233,35.18334872,0
136.0660544,100.1201075,-78.726375,-11.926375,19.21470226,35.18602725,0
137.959632,101.9941682,-78.7419367,-11.93410337,19.21575378,35.18869686,0
139.8263741,103.8414236,-78.75725654,-11.94175654,19.21629171,35.19127655,0
141.699127,105.6935446,-78.77258577,-11.9495,19.22486128,35.19381476,0
143.6001385,107.4381171,-78.78816378,-11.95733045,19.23467896,35.1963326,0
145.4768088,109.145738,-78.80361125,-11.96494458,19.24355774,35.19875429,0
147.3500025,110.8483214,-78.81895667,-11.97266667,19.25161504,35.20112535,0
